,nodeid,longitude,latitude,elevation
3013,3013,-120.861847,37.482689,30
3014,3014,-120.614601,37.476307,78
3015,3015,-120.592552,37.477585,65
3016,3016,-120.57856,37.479336,70
3017,3017,-120.552193,37.493568,57
3018,3018,-120.537292,37.494419,57
3019,3019,-120.504257,37.49437,67
3020,3020,-120.48774,37.497551,67
3021,3021,-120.478401,37.500774,71
3022,3022,-120.461327,37.517956,78
3023,3023,-120.444038,37.523441,81
3024,3024,-119.962761,37.472889,674
3025,3025,-119.961563,37.479336,589
3026,3026,-120.0,37.484608,658
3027,3027,-119.99511,37.486172,683
3028,3028,-119.985863,37.48431,760
3029,3029,-119.970284,37.47456,724
3030,3030,-122.286201,37.498764,153
3031,3031,-122.261833,37.475113,36
3032,3032,-122.256599,37.47176,47
3033,3033,-121.052208,37.493076,12
3034,3034,-121.071159,37.498688,11
3035,3035,-121.079651,37.496136,12
3036,3036,-121.128159,37.47086,31
3037,3037,-121.284851,37.63279,27
3038,3038,-121.269341,37.617004,27
3039,3039,-121.267403,37.607662,29
3040,3040,-121.209747,37.556061,27
3041,3041,-121.206047,37.551361,26
3042,3042,-121.198303,37.545872,28
3043,3043,-121.195831,37.54274,27
3044,3044,-121.180794,37.529682,31
3045,3045,-121.173279,37.528999,30
3046,3046,-121.139793,37.498169,28
3047,3047,-121.141891,37.488697,29
3048,3048,-122.368637,37.486454,241
3049,3049,-122.378487,37.492611,109
3050,3050,-122.383636,37.492401,66
3051,3051,-122.416107,37.475212,31
3052,3052,-122.426537,37.468117,29
3053,3053,-122.439522,37.477215,13
3054,3054,-122.457283,37.497356,24
3055,3055,-122.47039,37.50415,15
3056,3056,-122.480743,37.508305,15
3057,3057,-122.482246,37.509388,9
3058,3058,-122.499611,37.586006,13
3059,3059,-122.494308,37.592659,8
3060,3060,-122.493652,37.595669,21
3061,3061,-122.494629,37.597233,26
3062,3062,-122.489571,37.603188,63
3063,3063,-121.177841,37.464928,63
3064,3064,-121.194206,37.484066,65
3065,3065,-121.228371,37.521976,66
3066,3066,-121.248131,37.536942,64
3067,3067,-121.291924,37.565807,88
3068,3068,-121.123817,37.464249,29
3069,3069,-121.16217,37.464203,40
3070,3070,-120.820663,37.474014,36
3071,3071,-120.817993,37.472023,36
3072,3072,-120.809837,37.462948,40
3073,3073,-120.827103,37.470619,32
3074,3074,-122.20047,37.485973,4
3075,3075,-122.170692,37.478928,3
3076,3076,-122.15419,37.468597,10
3077,3077,-122.138939,37.460148,6
3078,3078,-121.864853,37.571774,74
3079,3079,-121.85289,37.549965,195
3080,3080,-121.851921,37.538757,196
3081,3081,-121.845886,37.524525,114
3082,3082,-121.843964,37.516335,258
3083,3083,-121.83268,37.505737,289
3084,3084,-121.830841,37.499153,283
3085,3085,-121.83432,37.490074,372
3086,3086,-121.83577,37.480843,446
3087,3087,-121.834068,37.466908,360
3088,3088,-121.83371,37.456135,360
3089,3089,-121.828247,37.446701,311
3090,3090,-121.840424,37.443726,247
3091,3091,-121.849503,37.446602,170
3092,3092,-121.856392,37.446575,134
3093,3093,-121.863693,37.442223,104
3094,3094,-122.133858,37.457336,3
3095,3095,-122.117653,37.446987,0
3096,3096,-122.105614,37.436783,-2
3097,3097,-121.872292,37.434322,36
3098,3098,-121.877129,37.446323,54
3099,3099,-121.888184,37.460434,146
3100,3100,-121.899368,37.477066,167
3101,3101,-121.908836,37.488239,103
3102,3102,-121.914429,37.496326,70
3103,3103,-121.91684,37.498543,61
3104,3104,-122.105186,37.436424,-2
3105,3105,-122.101837,37.433605,-1
3106,3106,-121.874268,37.432514,30
3107,3107,-121.907303,37.432011,2
3108,3108,-121.91568,37.457279,5
3109,3109,-121.926483,37.477592,15
3110,3110,-121.89473,37.43158,7
3111,3111,-121.93457,37.507397,20
3112,3112,-121.912827,37.475494,35
3113,3113,-121.90274,37.457687,23
3114,3114,-121.89756,37.445915,7
3115,3115,-121.875488,37.4314,24
3116,3116,-121.900261,37.431171,6
3117,3117,-121.906662,37.430058,4
3118,3118,-121.914307,37.428726,3
3119,3119,-122.318863,37.502022,179
3120,3120,-122.305428,37.499043,214
3121,3121,-122.299492,37.490528,217
3122,3122,-122.286133,37.461845,196
3123,3123,-122.280983,37.456974,208
3124,3124,-122.265602,37.449696,214
3125,3125,-122.246063,37.445316,140
3126,3126,-122.227112,37.430126,94
3127,3127,-122.217247,37.425991,76
3128,3128,-122.216614,37.425724,61
3129,3129,-122.235802,37.458447,18
3130,3130,-122.206932,37.445381,29
3131,3131,-122.193771,37.436939,33
3132,3132,-122.190262,37.422504,48
3133,3133,-122.190529,37.421249,48
3134,3134,-122.149246,37.448654,12
3135,3135,-122.156609,37.437435,15
3136,3136,-122.159103,37.42971,15
3137,3137,-122.160583,37.420681,32
3138,3138,-122.085007,37.419529,2
3139,3139,-122.083969,37.418663,7
3140,3140,-122.156967,37.411816,50
3141,3141,-122.19294,37.410168,71
3142,3142,-122.214447,37.424816,79
3143,3143,-122.201538,37.414928,82
3144,3144,-121.908974,37.408161,8
3145,3145,-121.905434,37.414146,9
3146,3146,-121.901154,37.421276,5
3147,3147,-122.145477,37.40694,30
3148,3148,-122.141342,37.407135,26
3149,3149,-122.154846,37.406628,49
3150,3150,-122.139702,37.406628,26
3151,3151,-121.910957,37.404789,10
3152,3152,-122.068298,37.407234,10
3153,3153,-122.052757,37.397755,22
3154,3154,-122.051743,37.397217,15
3155,3155,-122.048912,37.395733,19
3156,3156,-122.046211,37.394314,18
3157,3157,-122.016121,37.394192,6
3158,3158,-122.002983,37.399929,4
3159,3159,-121.988243,37.404728,2
3160,3160,-121.979263,37.409145,-1
3161,3161,-121.963432,37.40942,2
3162,3162,-121.952263,37.410465,9
3163,3163,-121.946602,37.412479,5
3164,3164,-121.933884,37.423206,1
3165,3165,-121.924561,37.426941,2
3166,3166,-122.01825,37.393261,9
3167,3167,-122.164299,37.392731,66
3168,3168,-121.987709,37.393108,4
3169,3169,-121.985313,37.392437,5
3170,3170,-122.042198,37.392204,22
3171,3171,-122.027733,37.389118,15
3172,3172,-122.010521,37.389301,8
3173,3173,-122.036148,37.389027,19
3174,3174,-121.963364,37.386314,14
3175,3175,-122.146828,37.383446,130
3176,3176,-121.94796,37.38192,8
3177,3177,-121.946472,37.3815,7
3178,3178,-121.94519,37.381138,9
3179,3179,-121.933403,37.378246,9
3180,3180,-121.919273,37.395443,8
3181,3181,-121.943588,37.38068,9
3182,3182,-121.922974,37.376968,11
3183,3183,-121.903877,37.369934,13
3184,3184,-121.902367,37.369373,13
3185,3185,-121.882896,37.359531,21
3186,3186,-121.881973,37.36211,21
3187,3187,-121.876778,37.378941,20
3188,3188,-121.876442,37.395271,30
3189,3189,-121.87545,37.410721,26
3190,3190,-121.875221,37.421532,27
3191,3191,-122.126198,37.374107,78
3192,3192,-122.107536,37.361828,76
3193,3193,-122.103661,37.359138,72
3194,3194,-120.798889,37.456745,36
3195,3195,-120.785698,37.444733,37
3196,3196,-120.766144,37.42556,39
3197,3197,-120.757927,37.41547,37
3198,3198,-120.750519,37.404213,43
3199,3199,-120.743103,37.398685,35
3200,3200,-120.739868,37.397171,43
3201,3201,-120.737083,37.392662,43
3202,3202,-120.72982,37.3908,40
3203,3203,-120.716187,37.393703,43
3204,3204,-120.709152,37.390457,45
3205,3205,-120.700752,37.388626,46
3206,3206,-120.620117,37.358925,51
3207,3207,-122.153732,37.358204,235
3208,3208,-122.156441,37.35854,216
3209,3209,-120.617432,37.358059,50
3210,3210,-122.150253,37.357773,237
3211,3211,-122.142502,37.356815,167
3212,3212,-122.140694,37.356419,139
3213,3213,-122.129311,37.353935,182
3214,3214,-120.604973,37.354031,51
3215,3215,-120.610802,37.347805,50
3216,3216,-121.887802,37.347324,18
3217,3217,-120.609428,37.346214,51
3218,3218,-119.652817,37.332226,703
3219,3219,-119.643303,37.339287,716
3220,3220,-119.642807,37.342049,736
3221,3221,-119.64418,37.357845,791
3222,3222,-119.641724,37.361332,790
3223,3223,-119.631866,37.36702,906
3224,3224,-119.628487,37.377861,956
3225,3225,-119.632294,37.389481,983
3226,3226,-119.629692,37.415672,1253
3227,3227,-119.636589,37.425171,1293
3228,3228,-119.639,37.437737,1334
3229,3229,-119.645447,37.441971,1394
3230,3230,-119.64814,37.445358,1453
3231,3231,-119.644257,37.449558,1447
3232,3232,-119.641273,37.454891,1411
3233,3233,-119.641708,37.468639,1503
3234,3234,-119.632843,37.478436,1566
3235,3235,-119.627472,37.490231,1622
3236,3236,-119.625954,37.496677,1625
3237,3237,-119.629883,37.511738,1609
3238,3238,-119.628853,37.515198,1495
3239,3239,-119.625748,37.51709,1478
3240,3240,-119.616837,37.52597,1470
3241,3241,-119.616982,37.530552,1488
3242,3242,-119.627083,37.531967,1414
3243,3243,-119.639542,37.5354,1367
3244,3244,-119.662239,37.544369,1312
3245,3245,-119.673363,37.550804,1419
3246,3246,-119.687523,37.561993,1338
3247,3247,-119.688606,37.56908,1510
3248,3248,-119.686501,37.574623,1523
3249,3249,-119.674278,37.578758,1625
3250,3250,-119.676086,37.581699,1563
3251,3251,-119.687553,37.589046,1622
3252,3252,-119.682823,37.594181,1689
3253,3253,-119.682579,37.604275,1731
3254,3254,-119.686531,37.61956,1777
3255,3255,-119.680481,37.636871,1803
3256,3256,-119.682098,37.642342,1870
3257,3257,-119.692734,37.641907,1936
3258,3258,-119.697533,37.647774,1942
3259,3259,-119.696838,37.65329,1963
3260,3260,-119.698952,37.656231,1959
3261,3261,-119.706596,37.661583,1900
3262,3262,-119.70594,37.684978,1681
3263,3263,-119.700691,37.69173,1648
3264,3264,-119.701637,37.694233,1744
3265,3265,-119.707329,37.701,1678
3266,3266,-119.706444,37.714737,1506
3267,3267,-119.696693,37.714222,1499
3268,3268,-119.68396,37.712234,1704
3269,3269,-119.673439,37.7122,1470
3270,3270,-119.657097,37.714352,1284
3271,3271,-119.641724,37.719456,1343
3272,3272,-119.621277,37.719841,1250
3273,3273,-119.606743,37.724468,1293
3274,3274,-119.591919,37.73827,1228
3275,3275,-119.583267,37.738201,1368
3276,3276,-119.552406,37.727306,1508
3277,3277,-119.549316,37.730114,1773
3278,3278,-119.548851,37.73333,1887
3279,3279,-119.552521,37.740139,1418
3280,3280,-119.565117,37.747246,1315
3281,3281,-119.573822,37.749149,1264
3282,3282,-119.584229,37.750332,1280
3283,3283,-119.596008,37.749199,1251
3284,3284,-119.601387,37.746346,1424
3285,3285,-119.617706,37.734119,1466
3286,3286,-119.652817,37.724747,1276
3287,3287,-119.675278,37.724316,1614
3288,3288,-119.701141,37.731609,1770
3289,3289,-119.708557,37.729404,1589
3290,3290,-119.714767,37.72765,1383
3291,3291,-119.719513,37.724434,1390
3292,3292,-119.665367,37.339321,725
3293,3293,-119.678093,37.342976,708
3294,3294,-119.707947,37.34446,686
3295,3295,-119.713211,37.347797,655
3296,3296,-119.719421,37.353634,657
3297,3297,-119.724373,37.364773,718
3298,3298,-119.725563,37.374607,698
3299,3299,-119.731422,37.387104,760
3300,3300,-119.734627,37.397362,856
3301,3301,-119.731262,37.408203,930
3302,3302,-119.723106,37.421661,961
3303,3303,-119.723846,37.426922,957
3304,3304,-119.743462,37.44717,796
3305,3305,-119.757187,37.454235,907
3306,3306,-119.772453,37.464478,939
3307,3307,-119.778236,37.465736,911
3308,3308,-119.789948,37.464123,904
3309,3309,-119.819206,37.455273,918
3310,3310,-119.829491,37.453915,865
3311,3311,-119.840729,37.447037,760
3312,3312,-119.846382,37.452881,697
3313,3313,-119.861343,37.453945,730
3314,3314,-119.876869,37.462795,671
3315,3315,-119.884087,37.464249,685
3316,3316,-119.905777,37.460812,735
3317,3317,-119.934517,37.462029,643
3318,3318,-119.942261,37.460331,578
3319,3319,-119.948662,37.46402,543
3320,3320,-119.960449,37.472481,687
3321,3321,-122.121658,37.401024,25
3322,3322,-122.101799,37.394783,24
3323,3323,-122.08139,37.382366,32
3324,3324,-122.064377,37.372517,46
3325,3325,-122.056313,37.365845,50
3326,3326,-122.051353,37.351871,59
3327,3327,-122.048302,37.336872,76
3328,3328,-122.047043,37.322487,92
3329,3329,-122.091888,37.350983,92
3330,3330,-122.072929,37.335266,112
3331,3331,-122.060562,37.325615,94
3332,3332,-122.429237,37.461349,23
3333,3333,-122.429321,37.454002,24
3334,3334,-122.421028,37.416473,47
3335,3335,-122.418419,37.407631,58
3336,3336,-122.403603,37.379559,91
3337,3337,-122.40419,37.371269,49
3338,3338,-122.401932,37.363327,82
3339,3339,-122.395897,37.358986,36
3340,3340,-122.393944,37.346905,139
3341,3341,-122.393562,37.33292,106
3342,3342,-122.396782,37.321075,2
3343,3343,-122.046173,37.322281,92
3344,3344,-122.022476,37.321529,61
3345,3345,-122.017776,37.320412,62
3346,3346,-120.607262,37.343704,48
3347,3347,-120.600029,37.342068,46
3348,3348,-120.574829,37.342739,51
3349,3349,-120.514519,37.320023,50
3350,3350,-120.510384,37.318039,60
3351,3351,-121.187111,37.466599,115
3352,3352,-121.200943,37.475365,117
3353,3353,-121.208633,37.479481,94
3354,3354,-121.218803,37.476402,94
3355,3355,-121.224274,37.476688,119
3356,3356,-121.244621,37.465023,177
3357,3357,-121.246536,37.463352,230
3358,3358,-121.246887,37.453709,357
3359,3359,-121.251602,37.450344,213
3360,3360,-121.259453,37.452156,267
3361,3361,-121.270897,37.456833,236
3362,3362,-121.283638,37.453438,223
3363,3363,-121.290161,37.446571,307
3364,3364,-121.333214,37.430252,403
3365,3365,-121.339317,37.421104,399
3366,3366,-121.34626,37.416748,402
3367,3367,-121.350479,37.415234,507
3368,3368,-121.362244,37.41507,431
3369,3369,-121.3843,37.419617,442
3370,3370,-121.393784,37.419758,419
3371,3371,-121.40358,37.415302,435
3372,3372,-121.416489,37.404774,545
3373,3373,-121.431686,37.40472,514
3374,3374,-121.448517,37.397499,707
3375,3375,-121.459961,37.386559,738
3376,3376,-121.4683,37.386963,683
3377,3377,-121.474113,37.393417,719
3378,3378,-121.481842,37.393154,652
3379,3379,-121.491638,37.388687,660
3380,3380,-121.493202,37.385883,657
3381,3381,-121.489037,37.378223,628
3382,3382,-121.486633,37.370964,615
3383,3383,-121.485832,37.361813,636
3384,3384,-121.474281,37.350048,643
3385,3385,-121.47216,37.322128,635
3386,3386,-121.476753,37.322201,636
3387,3387,-121.517036,37.345371,648
3388,3388,-121.5466,37.351002,629
3389,3389,-121.551903,37.353344,651
3390,3390,-121.565033,37.352425,640
3391,3391,-121.573334,37.356956,637
3392,3392,-121.586983,37.355103,699
3393,3393,-121.592773,37.345951,745
3394,3394,-121.603691,37.351303,899
3395,3395,-121.613083,37.350056,1049
3396,3396,-121.632553,37.344551,1251
3397,3397,-121.637108,37.343929,1193
3398,3398,-121.645699,37.348671,930
3399,3399,-121.655273,37.345581,1020
3400,3400,-121.66198,37.347637,945
3401,3401,-121.665413,37.347511,841
3402,3402,-121.666344,37.328014,734
3403,3403,-121.671013,37.329441,720
3404,3404,-121.675926,37.335896,745
3405,3405,-121.680191,37.335285,772
3406,3406,-121.685333,37.339916,773
3407,3407,-121.6922,37.339672,660
3408,3408,-121.710487,37.348423,523
3409,3409,-121.717453,37.349548,483
3410,3410,-121.738052,37.339165,708
3411,3411,-121.745811,37.329704,467
3412,3412,-121.762497,37.321064,167
3413,3413,-121.773468,37.322273,106
3414,3414,-121.780891,37.321774,75
3415,3415,-121.788193,37.316704,61
3416,3416,-122.169601,37.360168,242
3417,3417,-122.170708,37.350716,259
3418,3418,-122.176018,37.344074,482
3419,3419,-122.173286,37.332939,631
3420,3420,-122.170792,37.329826,632
3421,3421,-122.170891,37.326836,662
3422,3422,-122.18248,37.324306,684
3423,3423,-122.186523,37.320244,634
3424,3424,-122.189133,37.316212,690
3425,3425,-122.358482,37.481506,397
3426,3426,-122.355019,37.472698,452
3427,3427,-122.34095,37.459965,573
3428,3428,-122.33622,37.449371,655
3429,3429,-122.324211,37.441601,664
3430,3430,-122.308731,37.424789,655
3431,3431,-122.315933,37.420593,708
3432,3432,-122.313629,37.416328,734
3433,3433,-122.287498,37.390308,566
3434,3434,-122.282272,37.389374,539
3435,3435,-122.27771,37.385429,548
3436,3436,-122.270447,37.388477,480
3437,3437,-122.260742,37.384968,449
3438,3438,-122.257736,37.374302,565
3439,3439,-122.247101,37.365093,572
3440,3440,-122.244011,37.357414,568
3441,3441,-122.233704,37.348881,598
3442,3442,-122.232697,37.346622,619
3443,3443,-122.224487,37.343971,573
3444,3444,-122.221497,37.342255,578
3445,3445,-122.216614,37.337631,579
3446,3446,-122.212143,37.330467,680
3447,3447,-122.202187,37.323059,723
3448,3448,-120.846687,37.314991,27
3449,3449,-120.846222,37.359509,31
3450,3450,-120.849136,37.372498,32
3451,3451,-120.846092,37.380844,31
3452,3452,-120.846313,37.470066,32
3453,3453,-120.498642,37.312561,57
3454,3454,-120.49971,37.402061,80
3455,3455,-120.50264,37.41024,73
3456,3456,-120.513451,37.421429,72
3457,3457,-120.539612,37.435646,70
3458,3458,-120.557358,37.441143,74
3459,3459,-120.565163,37.44231,67
3460,3460,-120.578049,37.441738,65
3461,3461,-120.590134,37.448753,61
3462,3462,-120.603722,37.451141,46
3463,3463,-121.794533,37.312286,61
3464,3464,-120.497879,37.312206,56
3465,3465,-121.930794,37.309425,44
3466,3466,-121.923943,37.317535,34
3467,3467,-121.916298,37.325768,28
3468,3468,-121.904221,37.332634,23
3469,3469,-121.892776,37.340382,22
3470,3470,-122.00338,37.317074,57
3471,3471,-121.978828,37.312912,47
3472,3472,-121.949997,37.312431,43
3473,3473,-120.509583,37.303421,52
3474,3474,-120.506607,37.303326,54
3475,3475,-120.476723,37.302345,58
3476,3476,-120.796898,37.316422,28
3477,3477,-120.787567,37.313248,32
3478,3478,-120.774933,37.312458,31
3479,3479,-120.766617,37.306271,31
3480,3480,-120.761108,37.304825,30
3481,3481,-120.713112,37.301582,36
3482,3482,-120.601227,37.304417,42
3483,3483,-121.807541,37.300457,49
3484,3484,-120.447342,37.300163,56
3485,3485,-120.446663,37.300114,56
3486,3486,-120.312111,37.303146,76
3487,3487,-120.205887,37.348362,122
3488,3488,-120.192284,37.352123,132
3489,3489,-120.180672,37.363174,169
3490,3490,-120.168587,37.369652,209
3491,3491,-120.161919,37.382191,205
3492,3492,-120.146088,37.39563,264
3493,3493,-120.13501,37.398407,280
3494,3494,-120.114548,37.418373,361
3495,3495,-120.101753,37.428986,396
3496,3496,-120.083504,37.439487,437
3497,3497,-120.073158,37.446831,495
3498,3498,-120.069023,37.451279,554
3499,3499,-120.066711,37.458443,612
3500,3500,-120.067192,37.463703,719
3501,3501,-120.071327,37.474388,759
3502,3502,-120.06916,37.477879,705
3503,3503,-120.065231,37.480259,698
3504,3504,-120.045059,37.478188,658
3505,3505,-120.03476,37.479107,608
3506,3506,-120.028557,37.482452,644
3507,3507,-120.02169,37.482834,610
3508,3508,-120.011276,37.481003,614
3509,3509,-121.808434,37.299942,49
3510,3510,-121.823036,37.322784,38
3511,3511,-121.8349,37.333637,30
3512,3512,-121.849312,37.347336,27
3513,3513,-121.870201,37.355858,20
3514,3514,-120.450333,37.292191,55
3515,3515,-120.449333,37.291351,56
3516,3516,-120.485497,37.288929,51
3517,3517,-122.201843,37.295532,448
3518,3518,-122.209137,37.288811,408
3519,3519,-122.211693,37.28825,438
3520,3520,-122.224716,37.290482,395
3521,3521,-122.229317,37.290527,315
3522,3522,-122.241173,37.296474,267
3523,3523,-122.247864,37.298038,231
3524,3524,-122.258324,37.29578,228
3525,3525,-122.273323,37.314453,163
3526,3526,-122.283684,37.310818,192
3527,3527,-122.29567,37.309868,282
3528,3528,-122.301331,37.317444,73
3529,3529,-122.310966,37.315899,134
3530,3530,-122.318001,37.313774,113
3531,3531,-122.326118,37.315048,73
3532,3532,-122.356827,37.328243,44
3533,3533,-122.375954,37.331127,24
3534,3534,-122.382812,37.330841,21
3535,3535,-122.388062,37.327976,43
3536,3536,-122.390671,37.322166,8
3537,3537,-120.485481,37.288055,51
3538,3538,-119.660057,37.325668,716
3539,3539,-119.658157,37.320198,737
3540,3540,-119.651917,37.31321,776
3541,3541,-119.646957,37.301384,965
3542,3542,-119.646858,37.298172,947
3543,3543,-119.653038,37.285671,825
3544,3544,-119.656113,37.283321,850
3545,3545,-119.664429,37.283619,884
3546,3546,-119.66748,37.271637,782
3547,3547,-119.67482,37.268513,745
3548,3548,-119.700706,37.263653,698
3549,3549,-120.916527,37.313183,24
3550,3550,-120.926971,37.309891,20
3551,3551,-120.965431,37.264469,23
3552,3552,-120.976257,37.263229,24
3553,3553,-121.003563,37.262108,32
3554,3554,-121.107246,37.440228,33
3555,3555,-121.066933,37.386189,34
3556,3556,-121.04129,37.355545,29
3557,3557,-121.034683,37.343819,32
3558,3558,-121.026482,37.322964,29
3559,3559,-121.871758,37.340374,30
3560,3560,-121.860878,37.334301,24
3561,3561,-121.849472,37.325493,29
3562,3562,-121.837624,37.311428,37
3563,3563,-121.827881,37.294949,46
3564,3564,-121.82132,37.285419,49
3565,3565,-121.814796,37.276352,61
3566,3566,-121.810478,37.26601,56
3567,3567,-121.80246,37.257587,59
3568,3568,-121.801117,37.256176,58
3569,3569,-122.122673,37.254383,783
3570,3570,-122.142067,37.271057,749
3571,3571,-122.148376,37.279991,704
3572,3572,-122.152382,37.288784,712
3573,3573,-122.160942,37.292576,670
3574,3574,-122.159897,37.298813,635
3575,3575,-122.158401,37.302086,613
3576,3576,-122.165123,37.308475,611
3577,3577,-122.180222,37.311546,699
3578,3578,-122.035767,37.249878,217
3579,3579,-122.025902,37.251701,169
3580,3580,-122.021683,37.256073,156
3581,3581,-122.023811,37.280544,104
3582,3582,-122.02063,37.300259,78
3583,3583,-122.037178,37.24958,217
3584,3584,-122.109711,37.257877,639
3585,3585,-122.106697,37.255699,753
3586,3586,-122.102867,37.258373,614
3587,3587,-122.100212,37.261692,531
3588,3588,-122.095383,37.262341,414
3589,3589,-122.077759,37.246502,389
3590,3590,-122.06469,37.248161,360
3591,3591,-122.059067,37.249989,400
3592,3592,-122.048576,37.247181,338
3593,3593,-119.905899,37.221169,308
3594,3594,-119.901398,37.223331,292
3595,3595,-119.893188,37.234055,359
3596,3596,-119.881073,37.239124,386
3597,3597,-119.861351,37.240227,392
3598,3598,-119.849716,37.242992,401
3599,3599,-119.837753,37.244385,420
3600,3600,-119.819206,37.237888,504
3601,3601,-119.813469,37.237549,482
3602,3602,-119.792427,37.241417,458
3603,3603,-119.776978,37.24173,368
3604,3604,-119.76342,37.229847,431
3605,3605,-119.756813,37.229065,453
3606,3606,-119.740356,37.233521,568
3607,3607,-119.735161,37.24073,656
3608,3608,-119.726784,37.246861,698
3609,3609,-119.714897,37.259708,697
3610,3610,-119.70874,37.263954,700
3611,3611,-119.911667,37.23045,347
3612,3612,-119.916039,37.232651,339
3613,3613,-119.92215,37.243759,320
3614,3614,-119.926041,37.264542,286
3615,3615,-119.941368,37.260777,206
3616,3616,-119.953918,37.259586,205
3617,3617,-119.971153,37.261047,250
3618,3618,-119.987541,37.255184,275
3619,3619,-119.994141,37.255726,289
3620,3620,-120.0,37.260162,249
3621,3621,-121.932907,37.304638,44
3622,3622,-121.930977,37.288883,51
3623,3623,-121.932449,37.269043,62
3624,3624,-121.942932,37.253757,79
3625,3625,-121.955017,37.240452,103
3626,3626,-121.959953,37.234207,107
3627,3627,-121.971313,37.22921,105
3628,3628,-121.981613,37.225197,120
3629,3629,-121.988449,37.218456,154
3630,3630,-121.988831,37.217865,154
3631,3631,-121.640877,37.152473,119
3632,3632,-121.670776,37.182152,265
3633,3633,-121.678284,37.188519,213
3634,3634,-121.705223,37.206406,225
3635,3635,-121.754227,37.236191,81
3636,3636,-121.773483,37.251083,66
3637,3637,-121.78772,37.26458,59
3638,3638,-120.001503,37.261299,248
3639,3639,-120.004623,37.260311,247
3640,3640,-120.011589,37.255344,281
3641,3641,-120.024437,37.254601,290
3642,3642,-120.032669,37.252579,270
3643,3643,-120.041992,37.249165,257
3644,3644,-120.05069,37.244381,246
3645,3645,-120.05632,37.241962,228
3646,3646,-120.060211,37.238892,218
3647,3647,-120.075287,37.221352,146
3648,3648,-120.081818,37.219826,142
3649,3649,-120.113091,37.229435,154
3650,3650,-120.133636,37.228043,104
3651,3651,-120.141579,37.233593,101
3652,3652,-120.161507,37.231064,98
3653,3653,-120.203262,37.230083,82
3654,3654,-120.236168,37.229988,81
3655,3655,-120.241913,37.230537,78
3656,3656,-120.246674,37.227901,79
3657,3657,-120.261574,37.228233,79
3658,3658,-120.266113,37.2272,81
3659,3659,-120.269051,37.186306,74
3660,3660,-120.271797,37.162155,74
3661,3661,-120.27227,37.149902,74
3662,3662,-120.308052,37.174805,66
3663,3663,-120.385078,37.239174,60
3664,3664,-120.396927,37.248737,62
3665,3665,-120.405746,37.254478,56
3666,3666,-121.656723,37.148888,112
3667,3667,-121.757767,37.226692,114
3668,3668,-121.726601,37.207859,81
3669,3669,-121.710701,37.195354,86
3670,3670,-121.668777,37.158535,104
3671,3671,-121.653893,37.142269,115
3672,3672,-121.652,37.134071,104
3673,3673,-121.652077,37.130165,104
3674,3674,-121.000076,37.252876,34
3675,3675,-121.000519,37.250111,30
3676,3676,-121.011757,37.251602,34
3677,3677,-121.014313,37.251068,36
3678,3678,-121.013878,37.190285,40
3679,3679,-121.015869,37.138145,42
3680,3680,-121.015404,37.107456,47
3681,3681,-121.024307,37.116699,52
3682,3682,-121.026207,37.120533,51
3683,3683,-121.029778,37.1353,49
3684,3684,-121.034721,37.142586,49
3685,3685,-121.059708,37.174202,74
3686,3686,-121.070961,37.19886,57
3687,3687,-121.093483,37.253685,71
3688,3688,-121.097618,37.267551,56
3689,3689,-121.106667,37.316139,84
3690,3690,-121.112083,37.337761,62
3691,3691,-121.13118,37.391769,75
3692,3692,-121.138237,37.40646,72
3693,3693,-121.146721,37.420643,73
3694,3694,-120.484261,37.195576,45
3695,3695,-120.488823,37.175045,41
3696,3696,-120.488579,37.142708,42
3697,3697,-120.487732,37.136307,44
3698,3698,-120.48867,37.131466,43
3699,3699,-120.483688,37.089207,44
3700,3700,-121.591026,37.088177,85
3701,3701,-121.595329,37.099636,89
3702,3702,-121.602058,37.105831,92
3703,3703,-121.617447,37.11496,100
3704,3704,-121.621628,37.119926,101
3705,3705,-121.631889,37.139046,111
3706,3706,-120.271553,37.148628,74
3707,3707,-120.267197,37.147358,76
3708,3708,-120.213959,37.101849,79
3709,3709,-120.210999,37.086227,79
3710,3710,-120.280746,37.085667,68
3711,3711,-121.606377,37.08551,86
3712,3712,-120.967216,37.054817,73
3713,3713,-120.993408,37.084145,46
3714,3714,-121.014557,37.105835,45
3715,3715,-120.787338,37.054626,29
3716,3716,-119.912682,37.202679,264
3717,3717,-119.914909,37.184742,271
3718,3718,-119.913017,37.17997,279
3719,3719,-119.90731,37.172062,257
3720,3720,-119.906464,37.164284,241
3721,3721,-119.908203,37.156677,224
3722,3722,-119.9132,37.144642,185
3723,3723,-119.918556,37.13467,167
3724,3724,-119.927658,37.125069,205
3725,3725,-119.93084,37.118126,170
3726,3726,-119.940529,37.109428,151
3727,3727,-119.961571,37.084946,116
3728,3728,-119.989937,37.051483,111
3729,3729,-120.0,37.051605,106
3730,3730,-120.491493,37.085854,43
3731,3731,-120.53849,37.066586,38
3732,3732,-120.554176,37.056385,36
3733,3733,-120.585777,37.051121,37
3734,3734,-120.633461,37.048508,36
3735,3735,-120.640862,37.05497,34
3736,3736,-121.306511,37.037354,106
3737,3737,-121.278511,37.045235,127
3738,3738,-121.261574,37.043858,272
3739,3739,-121.257362,37.04604,300
3740,3740,-121.221817,37.058701,438
3741,3741,-121.212334,37.064232,421
3742,3742,-121.195312,37.085594,371
3743,3743,-121.18692,37.089458,270
3744,3744,-121.178658,37.089951,223
