nodeid,longitude,latitude,elevation
896,-120.718773,41.492516,1425
897,-120.704269,41.496719,1346
898,-120.693993,41.503262,1398
899,-120.679703,41.503986,1533
900,-120.654427,41.499825,1432
901,-120.621803,41.500031,1483
902,-121.188187,41.593723,1377
903,-121.171249,41.57423,1427
904,-121.150497,41.553326,1431
905,-121.137756,41.540485,1473
906,-121.003273,41.5154,1502
907,-120.996277,41.513126,1509
908,-120.973007,41.505543,1525
909,-120.961937,41.49519,1536
910,-120.909286,41.468971,1493
911,-120.889397,41.463291,1319
912,-120.874733,41.453293,1317
913,-122.384209,41.43259,1062
914,-122.427071,41.447849,935
915,-122.418983,41.442757,1047
916,-122.398163,41.438538,1047
917,-122.830467,41.595661,887
918,-122.826767,41.576366,847
919,-122.820297,41.563183,842
920,-122.823883,41.546474,851
921,-122.832916,41.538643,840
922,-122.835487,41.530476,958
923,-122.83445,41.516541,967
924,-122.830513,41.510563,941
925,-122.818008,41.501377,878
926,-122.818466,41.494194,915
927,-122.822983,41.483219,868
928,-122.838699,41.46883,845
929,-122.841087,41.462048,849
930,-122.830544,41.441292,962
931,-122.829117,41.42646,959
932,-122.818001,41.404194,887
933,-122.829964,41.403481,873
934,-122.87532,41.46545,866
935,-122.871788,41.466793,855
936,-122.863533,41.460361,855
937,-122.861603,41.440514,851
938,-122.850883,41.417934,862
939,-122.841293,41.413414,862
940,-120.518929,41.472816,1332
941,-120.512466,41.456314,1332
942,-120.513741,41.436581,1332
943,-120.531189,41.401882,1334
944,-120.534058,41.39024,1343
945,-120.542213,41.484863,1331
946,-120.543549,41.466499,1327
947,-120.541779,41.405876,1341
948,-120.540047,41.397232,1339
949,-123.517532,41.54628,513
950,-123.520493,41.525444,380
951,-123.515633,41.508755,577
952,-123.507874,41.493389,563
953,-123.489517,41.487614,666
954,-123.485924,41.482555,613
955,-123.485237,41.473415,609
956,-123.492523,41.458515,457
957,-123.493446,41.457233,432
958,-123.499168,41.449394,309
959,-123.490379,41.441433,377
960,-123.485733,41.409355,546
961,-123.470711,41.390205,277
962,-122.806839,41.372402,997
963,-122.805237,41.355747,1131
964,-122.793747,41.337803,1412
965,-122.822968,41.381615,891
966,-122.821281,41.364048,913
967,-122.810226,41.341026,1000
968,-122.80468,41.3372,1058
969,-124.032059,41.462627,227
970,-124.031219,41.447525,302
971,-124.01738,41.407101,272
972,-124.007477,41.392822,267
973,-124.005272,41.37896,220
974,-124.017448,41.362782,56
975,-124.020477,41.353249,75
976,-124.022598,41.3466,94
977,-124.019836,41.335987,173
978,-124.021507,41.334503,126
979,-120.0,41.332169,1482
980,-119.999046,41.332306,1489
981,-119.992622,41.332119,1539
982,-122.756554,41.33086,1067
983,-122.747711,41.334087,1165
984,-122.744331,41.340233,1121
985,-122.740669,41.356251,1165
986,-122.737251,41.35873,1273
987,-122.716042,41.360096,1133
988,-122.710991,41.364723,1145
989,-122.702248,41.385139,1267
990,-122.676826,41.400253,1293
991,-122.661011,41.413704,1353
992,-122.654297,41.417213,1375
993,-122.647339,41.420849,1452
994,-122.635223,41.421719,1466
995,-122.63205,41.423717,1441
996,-122.630211,41.433445,1623
997,-122.634956,41.451771,1242
998,-122.632683,41.459919,1186
999,-122.62307,41.46822,1141
1000,-122.612427,41.471989,1168
1001,-122.586647,41.477238,1053
1002,-122.574638,41.482677,992
1003,-122.556671,41.497307,978
1004,-122.549057,41.503498,903
1005,-122.540154,41.512905,1068
1006,-122.534348,41.516186,893
1007,-122.521744,41.518669,845
1008,-120.104607,41.325127,1390
1009,-120.111794,41.348022,1373
1010,-120.120178,41.362885,1380
1011,-120.116814,41.391373,1396
1012,-120.11805,41.415142,1399
1013,-120.130882,41.444752,1386
1014,-120.13224,41.447124,1386
1015,-120.140953,41.462311,1378
1016,-120.142517,41.474854,1373
1017,-120.164177,41.509464,1403
1018,-120.089684,41.326469,1373
1019,-120.067413,41.325066,1363
1020,-120.032562,41.32745,1392
1021,-122.787399,41.331715,1476
1022,-122.776367,41.324745,1547
1023,-122.301682,41.312695,1154
1024,-122.301231,41.311363,1151
1025,-122.299629,41.30661,1186
1026,-122.3041,41.302166,1089
1027,-122.379044,41.412216,1105
1028,-122.374924,41.403713,1136
1029,-122.317673,41.317955,1090
1030,-122.316269,41.315868,1087
1031,-122.307648,41.304375,1089
1032,-122.296219,41.29726,1134
1033,-123.582603,41.292141,268
1034,-123.575249,41.294659,313
1035,-123.570343,41.302761,302
1036,-123.562607,41.307369,348
1037,-123.540169,41.311264,236
1038,-123.535637,41.31728,367
1039,-123.513069,41.325768,277
1040,-123.496643,41.348801,543
1041,-123.4897,41.366661,215
1042,-123.476196,41.377346,156
1043,-123.475937,41.377956,156
1044,-123.588951,41.302994,668
1045,-123.595207,41.304447,818
1046,-123.602631,41.302612,689
1047,-123.606117,41.306755,940
1048,-123.604668,41.315796,1093
1049,-123.596413,41.321125,814
1050,-123.595016,41.325111,901
1051,-123.59848,41.331783,889
1052,-123.593567,41.33989,636
1053,-123.596077,41.343407,442
1054,-123.613991,41.339779,545
1055,-123.618134,41.341358,546
1056,-123.624458,41.340736,682
1057,-123.631592,41.347412,736
1058,-123.650543,41.353352,863
1059,-123.656677,41.362682,922
1060,-123.658234,41.36504,882
1061,-123.665314,41.385025,1094
1062,-123.66291,41.388161,1097
1063,-123.654373,41.388229,1234
1064,-123.650726,41.391212,1079
1065,-123.64756,41.398521,1235
1066,-123.638634,41.406193,1335
1067,-123.629837,41.434738,1183
1068,-123.613319,41.445629,1334
1069,-123.605499,41.463554,1301
1070,-123.606133,41.469368,1185
1071,-123.617683,41.480019,1089
1072,-123.629448,41.495358,1110
1073,-123.631577,41.509228,839
1074,-123.637283,41.519436,1033
1075,-123.634659,41.531765,1273
1076,-123.639778,41.544991,1390
1077,-123.638481,41.549889,1293
1078,-123.628166,41.556267,1146
1079,-123.619904,41.559071,1156
1080,-120.080338,41.280739,1369
1081,-120.085648,41.289734,1379
1082,-120.101257,41.303696,1385
1083,-121.908379,41.574936,1509
1084,-121.90966,41.560669,1551
1085,-121.907219,41.553215,1589
1086,-121.893379,41.537121,1713
1087,-121.89151,41.521622,1785
1088,-121.887863,41.514225,1972
1089,-121.859833,41.492355,1855
1090,-121.857407,41.485134,1759
1091,-121.857819,41.48201,1675
1092,-121.858917,41.473606,1524
1093,-121.868736,41.462845,1506
1094,-121.898178,41.442245,1519
1095,-121.905411,41.433662,1492
1096,-121.907059,41.427628,1468
1097,-121.905128,41.422672,1459
1098,-121.891197,41.408875,1447
1099,-121.890404,41.399055,1481
1100,-121.893547,41.392727,1415
1101,-121.899094,41.389721,1390
1102,-121.909378,41.38879,1376
1103,-121.914261,41.385124,1334
1104,-121.914398,41.384575,1334
1105,-121.920883,41.358006,1294
1106,-121.924713,41.322765,1189
1107,-121.916801,41.304111,1171
1108,-121.916557,41.276333,1157
1109,-122.8946,41.459576,890
1110,-122.902657,41.448349,936
1111,-122.918358,41.43716,1129
1112,-122.945877,41.437702,1566
1113,-122.956833,41.434109,1346
1114,-122.980553,41.411682,1619
1115,-122.991173,41.411091,1826
1116,-123.006752,41.395832,1724
1117,-123.035378,41.367775,1182
1118,-123.046707,41.346947,1127
1119,-123.05764,41.340366,1166
1120,-123.084877,41.311062,1341
1121,-123.101723,41.308956,1344
1122,-123.112877,41.311474,1388
1123,-123.117943,41.312618,1298
1124,-123.134201,41.313751,1182
1125,-123.149948,41.31881,807
1126,-123.155998,41.324425,847
1127,-123.170029,41.330498,1153
1128,-123.178841,41.330219,721
1129,-123.195061,41.324924,948
1130,-123.210533,41.315308,920
1131,-123.24189,41.306141,1024
1132,-123.2584,41.294876,872
1133,-123.259537,41.294098,872
1134,-123.297173,41.283855,786
1135,-123.316391,41.274254,970
1136,-123.470383,41.391468,277
1137,-123.455063,41.393768,535
1138,-123.445602,41.390896,698
1139,-123.432663,41.39259,1009
1140,-123.422363,41.38747,367
1141,-123.405678,41.368279,477
1142,-123.400948,41.346531,318
1143,-123.396271,41.342682,418
1144,-123.376877,41.343838,506
1145,-123.373466,41.34037,414
1146,-123.378082,41.326328,317
1147,-123.377151,41.324169,330
1148,-123.373253,41.315144,446
1149,-123.367897,41.310642,549
1150,-123.360023,41.308128,800
1151,-123.332123,41.288906,1007
1152,-123.327629,41.28091,970
1153,-122.285751,41.301109,1218
1154,-122.275284,41.299793,1261
1155,-122.268341,41.296928,1309
1156,-122.251427,41.284466,1345
1157,-122.221878,41.27354,1423
1158,-122.206841,41.279091,1416
1159,-122.192917,41.279999,1354
1160,-122.182373,41.277534,1246
1161,-122.166237,41.27763,1275
1162,-122.144989,41.272697,1109
1163,-122.134232,41.270199,1057
1164,-121.895317,41.279434,1239
1165,-121.847313,41.276363,1217
1166,-121.833923,41.272388,1241
1167,-121.816399,41.264229,1237
1168,-122.1241,41.263302,1028
1169,-122.122337,41.262104,1025
1170,-122.079826,41.262993,1041
1171,-122.02211,41.267567,1077
1172,-121.960747,41.268612,1128
1173,-121.958282,41.269043,1131
1174,-120.525597,41.379398,1418
1175,-120.51461,41.373814,1402
1176,-120.51078,41.360432,1342
1177,-120.504539,41.352623,1418
1178,-120.505142,41.331768,1360
1179,-120.501373,41.319302,1352
1180,-120.498734,41.295116,1361
1181,-120.5047,41.273048,1362
1182,-120.505234,41.271091,1367
1183,-120.497276,41.259907,1404
1184,-120.499733,41.244488,1362
1185,-124.029968,41.325912,79
1186,-124.040413,41.31076,202
1187,-124.053741,41.302078,121
1188,-124.061707,41.291908,63
1189,-124.075043,41.293785,6
1190,-124.082382,41.291462,5
1191,-124.089233,41.279526,141
1192,-124.088867,41.271286,74
1193,-124.076347,41.255352,314
1194,-124.071213,41.245129,259
1195,-124.072662,41.239208,295
1196,-124.07328,41.236729,357
1197,-124.076279,41.235302,222
1198,-120.934052,41.208622,1283
1199,-120.886353,41.275608,1442
1200,-120.885773,41.290054,1404
1201,-120.879646,41.303562,1548
1202,-120.88945,41.323265,1512
1203,-120.893639,41.331676,1531
1204,-120.900269,41.354103,1778
1205,-120.9161,41.358788,1828
1206,-120.928864,41.367702,1766
1207,-120.940727,41.372303,1575
1208,-120.945282,41.381294,1411
1209,-120.938187,41.398506,1300
1210,-120.919243,41.411346,1307
1211,-120.915367,41.421997,1469
1212,-120.9151,41.422722,1469
1213,-120.885239,41.441456,1316
1214,-121.809807,41.27142,1247
1215,-121.786163,41.283943,1364
1216,-121.772751,41.295086,1416
1217,-121.769089,41.30648,1450
1218,-121.761589,41.31942,1414
1219,-121.744293,41.335545,1409
1220,-121.737221,41.338608,1410
1221,-121.71138,41.339069,1381
1222,-121.701019,41.341129,1350
1223,-121.687691,41.343781,1343
1224,-121.646652,41.34856,1327
1225,-121.639793,41.34634,1427
1226,-121.626007,41.337547,1243
1227,-121.609482,41.340328,1214
1228,-121.577347,41.342175,1190
1229,-121.563263,41.348965,1194
1230,-121.543213,41.351414,1224
1231,-121.53894,41.361691,1239
1232,-121.528107,41.367424,1281
1233,-121.515419,41.368877,1306
1234,-121.508537,41.366421,1315
1235,-121.49868,41.356758,1323
1236,-121.484222,41.350723,1334
1237,-121.473381,41.348206,1365
1238,-121.459602,41.351303,1370
1239,-121.433533,41.352852,1340
1240,-121.422958,41.349857,1342
1241,-121.404961,41.338955,1350
1242,-121.387917,41.328629,1356
1243,-121.371536,41.325184,1366
1244,-121.345993,41.329437,1344
1245,-121.33255,41.328842,1318
1246,-121.313202,41.317947,1311
1247,-121.284599,41.317963,1294
1248,-121.268127,41.308777,1295
1249,-121.258453,41.299934,1297
1250,-121.258041,41.299561,1301
1251,-121.245377,41.29686,1296
1252,-121.232002,41.29694,1293
1253,-121.219131,41.286915,1281
1254,-121.215767,41.269184,1276
1255,-121.193031,41.235268,1283
1256,-121.184799,41.230556,1279
1257,-121.154663,41.22533,1277
1258,-121.150253,41.222603,1277
1259,-121.144203,41.218868,1265
1260,-121.134743,41.218323,1267
1261,-121.125763,41.224628,1302
1262,-121.095108,41.225132,1270
1263,-121.085716,41.221142,1270
1264,-121.072647,41.220959,1272
1265,-121.06823,41.222961,1275
1266,-121.024498,41.223034,1317
1267,-121.009857,41.217636,1318
1268,-120.992493,41.218987,1315
1269,-120.981163,41.219864,1316
1270,-120.968727,41.215752,1387
1271,-120.946587,41.216122,1345
1272,-120.934982,41.210602,1284
1273,-120.931808,41.20385,1329
1274,-123.692833,41.198868,491
1275,-123.667671,41.206543,327
1276,-123.654327,41.223671,182
1277,-123.649277,41.233166,294
1278,-123.656319,41.244659,157
1279,-123.654472,41.252808,296
1280,-123.64637,41.25951,267
1281,-123.609322,41.271675,395
1282,-123.603691,41.275925,145
1283,-123.599693,41.284157,632
1284,-123.59771,41.288227,681
1285,-123.850487,41.36256,802
1286,-123.840683,41.354004,417
1287,-123.841087,41.344109,190
1288,-123.838921,41.332996,443
1289,-123.840927,41.323685,477
1290,-123.853973,41.31229,212
1291,-123.845703,41.301113,703
1292,-123.838783,41.296505,662
1293,-123.809464,41.293324,511
1294,-123.776619,41.285767,594
1295,-123.775932,41.285023,547
1296,-123.756538,41.264084,602
1297,-123.75489,41.241005,382
1298,-123.750702,41.233467,540
1299,-123.743874,41.22678,576
1300,-123.733994,41.209042,563
1301,-123.71611,41.209709,640
1302,-123.700844,41.203781,688
1303,-120.933327,41.196445,1367
1304,-120.068657,41.266884,1362
1305,-120.06665,41.257328,1362
1306,-120.06868,41.243763,1362
1307,-120.066368,41.234219,1362
1308,-120.05011,41.219128,1362
1309,-120.04422,41.192978,1369
1310,-120.040588,41.187359,1369
1311,-120.030571,41.18124,1373
1312,-120.017998,41.178631,1372
1313,-120.012009,41.178391,1373
1314,-120.0,41.177914,1376
1315,-119.994591,41.1777,1377
1316,-119.991257,41.17712,1376
1317,-124.083946,41.231659,-3
1318,-124.090218,41.225273,10
1319,-124.092453,41.218239,44
1320,-124.089073,41.197109,221
1321,-124.090477,41.18301,281
1322,-124.100723,41.174294,44
1323,-124.109093,41.170074,0
1324,-120.458717,41.244698,1466
1325,-120.444031,41.242661,1437
1326,-120.338333,41.248127,1676
1327,-120.334541,41.245789,1620
1328,-120.329521,41.242683,1538
1329,-120.31765,41.220394,1538
1330,-120.30999,41.197285,1609
1331,-120.305809,41.193069,1659
1332,-120.280067,41.177395,1964
1333,-120.272682,41.170071,2052
1334,-120.265373,41.16938,2130
1335,-120.257423,41.173977,2090
1336,-120.243271,41.191441,2213
1337,-120.234962,41.201683,2181
1338,-120.228432,41.204403,2185
1339,-120.222343,41.203903,2110
1340,-120.20784,41.194046,2077
1341,-120.203018,41.194653,2135
1342,-120.192612,41.204353,2238
1343,-120.185608,41.20388,2256
1344,-120.176353,41.200958,2332
1345,-120.164589,41.208179,2231
1346,-120.153618,41.207367,2301
1347,-120.136253,41.200333,2434
1348,-120.123108,41.198666,2247
1349,-120.113487,41.200325,1911
1350,-120.107239,41.206284,1845
1351,-120.106537,41.20694,1845
1352,-120.101677,41.2183,1746
1353,-120.099152,41.245617,1781
1354,-120.093643,41.256535,1642
1355,-120.082588,41.266018,1380
1356,-123.312927,41.265491,493
1357,-123.302979,41.260571,637
1358,-123.26683,41.249619,743
1359,-123.231277,41.23243,936
1360,-123.215103,41.217083,847
1361,-123.206421,41.203594,778
1362,-123.205727,41.196754,664
1363,-123.207268,41.191936,703
1364,-123.208717,41.187401,625
1365,-123.200562,41.175949,999
1366,-123.201881,41.168072,932
1367,-123.193466,41.160072,840
1368,-123.184433,41.157845,1061
1369,-123.158234,41.157295,1089
1370,-123.147011,41.154503,1013
1371,-123.125,41.156227,863
1372,-123.118584,41.161873,1158
1373,-123.108833,41.164726,1124
1374,-123.103371,41.164806,1028
1375,-123.091133,41.154957,964
1376,-123.08831,41.151142,1055
1377,-123.084457,41.145935,928
1378,-123.084122,41.13953,1063
1379,-123.088158,41.131271,911
1380,-123.083519,41.124428,960
1381,-123.074112,41.11533,1075
1382,-123.058052,41.106613,1084
1383,-123.046432,41.102684,1319
1384,-122.756088,41.322857,1064
1385,-122.751846,41.313454,1009
1386,-122.732368,41.303955,1365
1387,-122.727798,41.30397,1402
1388,-122.728271,41.312199,1119
1389,-122.722893,41.313175,1155
1390,-122.71434,41.303314,1416
1391,-122.69474,41.292439,1597
1392,-122.683098,41.272194,1897
1393,-122.668716,41.268143,1537
1394,-122.660873,41.262367,1712
1395,-122.659157,41.260269,1725
1396,-122.648514,41.2472,1279
1397,-122.645607,41.235661,1003
1398,-122.65007,41.215019,1075
1399,-122.668053,41.163391,925
1400,-122.67305,41.15831,958
1401,-122.686577,41.156898,1164
1402,-122.694489,41.151936,1089
1403,-122.69577,41.151134,1089
1404,-122.7024,41.144131,988
1405,-122.704063,41.12616,843
1406,-122.708023,41.110126,791
1407,-122.701553,41.093044,765
1408,-122.702621,41.081753,759
1409,-121.362747,41.068329,1011
1410,-121.33551,41.078587,1013
1411,-121.315887,41.083973,1078
1412,-121.312408,41.086174,1090
1413,-121.308792,41.095028,1102
1414,-121.290367,41.104481,1143
1415,-121.284073,41.109772,1313
1416,-121.271332,41.10548,1448
1417,-121.261879,41.100365,1451
1418,-121.246521,41.080368,1493
1419,-121.23642,41.078392,1506
1420,-121.216408,41.074474,1496
1421,-121.207832,41.068863,1397
1422,-121.203712,41.070629,1388
1423,-121.185204,41.096558,1257
1424,-121.118477,41.142998,1266
1425,-121.101837,41.15456,1262
1426,-121.092979,41.158112,1261
1427,-121.078453,41.158672,1264
1428,-121.061623,41.156574,1263
1429,-121.031357,41.15773,1273
1430,-120.967529,41.182953,1284
1431,-120.502808,41.219429,1369
1432,-120.49807,41.190281,1444
1433,-120.498756,41.16576,1555
1434,-120.503792,41.153229,1569
1435,-120.499641,41.14444,1639
1436,-120.49176,41.134171,1661
1437,-120.481087,41.124722,1727
1438,-120.477058,41.121151,1762
1439,-120.470329,41.109699,1735
1440,-120.467484,41.091934,1737
1441,-120.469292,41.081345,1680
1442,-120.468742,41.066769,1640
1443,-123.678093,41.065674,174
1444,-123.675858,41.081417,440
1445,-123.678993,41.09063,500
1446,-123.689697,41.105106,77
1447,-123.681236,41.113895,515
1448,-123.678719,41.121399,431
1449,-123.677261,41.149719,302
1450,-123.673882,41.15773,572
1451,-123.675941,41.165405,491
1452,-123.689842,41.183197,232
1453,-123.691162,41.184879,159
1454,-123.695381,41.195633,380
1455,-124.008423,41.326862,171
1456,-123.997864,41.288063,528
1457,-123.973373,41.271294,600
1458,-123.969101,41.249992,449
1459,-123.950943,41.232346,684
1460,-123.948303,41.227898,696
1461,-123.941887,41.217094,531
1462,-123.927681,41.207226,564
1463,-123.915077,41.195415,659
1464,-123.908539,41.180687,495
1465,-123.899406,41.175308,573
1466,-123.882263,41.171597,702
1467,-123.878197,41.15992,801
1468,-123.872757,41.157516,809
1469,-123.857964,41.158466,755
1470,-123.847763,41.154301,695
